,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2019-01-02,INTC,40.518043518066406,47.470001220703125,45.77000045776367,45.959999084472656,18774600.0,2.0,-0.23538860824025676,42.83444785701492,37.95465050113937,50.19543475462423,-38.2630557886095,9.423171192104842,40.67611567179362,40.148756980895996,23.219999313354492,43.7298432237973
0,2019-01-02,JNJ,107.29632568359375,128.3800048828125,126.27999877929688,128.1300048828125,7631700.0,2.0,-3.5820123279832927,129.36735849181247,98.06223669251371,40.13626098654745,-91.04773692775208,41.06731684022472,116.22513122558594,116.54932518005371,23.219999313354492,43.7298432237973
0,2019-01-02,JPM,82.40861511230469,99.77999877929688,95.94000244140625,95.94999694824219,15670900.0,2.0,-2.3054826037146086,90.48468466008887,75.18478021417872,43.02885846876765,-61.67163275974244,16.14741791946928,85.50382232666016,87.87556114196778,23.219999313354492,43.7298432237973
0,2019-01-02,KO,38.672157287597656,47.220001220703125,46.560001373291016,46.939998626708984,11603700.0,2.0,-0.3589671622462234,41.6682402396759,37.94383899921569,46.811894666349325,-134.03015386942874,18.244360423779334,40.05256576538086,39.32866465250651,23.219999313354492,43.7298432237973
0,2019-01-02,MCD,152.24002075195312,176.3000030517578,174.1699981689453,175.41000366210938,2571500.0,2.0,-1.423847374876516,163.99042752484092,147.0406149556278,49.427585163351786,-104.2008315407879,24.257938347578246,156.90207061767578,153.40164388020833,23.219999313354492,43.7298432237973
0,2019-01-02,MMM,125.56989288330078,159.6906280517578,156.1036834716797,157.04013061523438,2960339.0,2.0,-1.9721264231239388,137.28050859908578,117.91079312820916,46.251468377030534,-84.13529357921733,19.162377330558108,129.4254000345866,129.28911476135255,23.219999313354492,43.7298432237973
0,2019-01-02,MRK,59.73200225830078,72.5095443725586,71.1832046508789,71.84160614013672,15120125.0,2.0,0.0033214196407271857,62.926727895410245,56.6973836615966,53.95671116179016,-21.93288543452698,8.82054302865981,59.83013674418132,58.28873519897461,23.219999313354492,43.7298432237973
0,2019-01-02,MSFT,95.11982727050781,101.75,98.94000244140625,99.55000305175781,35329300.0,2.0,-1.8413454817346917,106.58268480251951,89.5078684811719,45.769256051980975,-81.4947948543215,21.611851783432616,98.80752766927084,99.9906847635905,23.219999313354492,43.7298432237973
0,2019-01-02,NKE,68.83951568603516,74.63999938964844,72.19000244140625,72.79000091552734,6762700.0,2.0,-0.28884699352043697,72.4047632677732,62.811975623828346,49.67024482997398,32.744021293755246,14.156233083111266,67.66610819498698,68.9198481241862,23.219999313354492,43.7298432237973
0,2019-01-02,PG,77.51576232910156,91.38999938964844,89.93000030517578,91.02999877929688,9843900.0,2.0,-0.1586239086499006,82.0479388506129,75.01746871164298,52.408633173539265,-91.38225763887866,15.123752864499734,78.60021794637045,76.19998296101888,23.219999313354492,43.7298432237973
0,2019-01-02,TRV,102.21761322021484,118.19000244140625,116.33000183105469,117.48999786376953,1793400.0,2.0,-1.9283786180667732,111.3566175096478,98.27378104992252,42.52267618238824,-88.68789225266167,41.41754582375914,107.2014773050944,108.13910738627116,23.219999313354492,43.7298432237973
0,2019-01-02,UNH,221.528564453125,246.35000610351562,241.47000122070312,245.0,4063600.0,2.0,-6.142917495555196,262.22328080224503,206.84612379980575,42.35094035616927,-102.30533662047321,29.778926537684235,238.09601949055988,239.18485056559246,23.219999313354492,43.7298432237973
0,2019-01-02,V,127.27493286132812,133.74000549316406,129.60000610351562,130.0,8788000.0,2.0,-2.050252456859127,138.59400537577054,117.5481767836533,47.2785597953048,-46.86637598746813,11.03962460379894,129.09644521077473,131.3444004058838,23.219999313354492,43.7298432237973
0,2019-01-02,VZ,39.44623565673828,56.15999984741211,55.279998779296875,56.15999984741211,13969700.0,2.0,-0.5046314398583291,41.878451206525405,37.55973925367967,49.10140981854214,-66.58348318028459,14.948583054220846,40.508795166015624,40.04235661824544,23.219999313354492,43.7298432237973
0,2019-01-02,WBA,50.15068435668945,68.45999908447266,66.69000244140625,67.19999694824219,5528100.0,2.0,-2.6431425829433906,65.7226958382435,45.33481797096061,37.96653132024292,-117.78232068637055,59.94325356869549,57.268626022338864,57.12836246490478,23.219999313354492,43.7298432237973
0,2019-01-02,WMT,28.215211868286133,31.21666717529297,30.546667098999023,30.546667098999023,24458100.0,2.0,-0.3791335195804919,29.583858000673555,26.049262536130644,48.664473123331746,-14.087732909279124,5.448404665789792,28.16988035837809,28.981832472483315,23.219999313354492,43.7298432237973
1,2019-01-03,AAPL,33.91526412963867,36.43000030517578,35.5,35.994998931884766,365248800.0,3.0,-2.1518750667744087,42.95648165848042,34.23715618941997,32.75192696161861,-177.92231001403061,55.246973394768354,39.92048797607422,45.15336011250814,25.450000762939453,52.77137147487054
1,2019-01-03,AMGN,156.1732635498047,194.17999267578125,188.6699981689453,192.14999389648438,3973900.0,3.0,-1.156719642033778,166.97206567795854,148.316516170186,47.45620591291026,-37.97697453068809,2.155455131376686,159.72296498616535,159.83775329589844,25.450000762939453,52.77137147487054
1,2019-01-03,AXP,85.82588195800781,95.18000030517578,93.2300033569336,94.79000091552734,4776600.0,3.0,-3.2253260570577282,102.93901664418937,79.93947990732431,39.4591969066219,-101.03534650274678,28.503853526872657,94.35824864705404,95.16985168457032,25.450000762939453,52.77137147487054
1,2019-01-03,BA,302.10052490234375,319.739990234375,309.3999938964844,319.489990234375,5705600.0,3.0,-5.718922963968339,330.61462182281224,290.9866293978909,43.94834332890457,-68.41000070029055,17.401408735141885,313.6157938639323,330.76106821695964,25.450000762939453,52.77137147487054
1,2019-01-03,CAT,104.9850082397461,125.5,120.44000244140625,125.30999755859375,6165800.0,3.0,-0.810655439538067,112.5498675327884,102.37518739885223,45.0396777537561,-77.45778986978178,6.597984292489158,108.49026107788086,110.31743710835775,25.450000762939453,52.77137147487054
1,2019-01-03,CRM,129.4722442626953,134.77999877929688,130.10000610351562,133.47999572753906,6365700.0,3.0,-0.8031704421779864,144.10472381929907,121.93895064969509,46.85937703427354,-13.61876295905169,8.351706020167859,131.98824284871418,134.79546190897625,25.450000762939453,52.77137147487054
1,2019-01-03,CSCO,33.98311233520508,42.40999984741211,40.959999084472656,42.29999923706055,29606700.0,3.0,-0.9072875650896535,40.47821928210766,32.48989785961598,41.86137979578235,-118.95811535089192,37.88656968389568,36.98385505676269,37.27085177103678,25.450000762939453,52.77137147487054
1,2019-01-03,CVX,82.61832427978516,111.29000091552734,108.06999969482422,111.05999755859375,6496200.0,3.0,-1.545171375774629,91.38360364739493,77.4029892175953,44.437425065465646,-60.264609457153064,12.402189501116395,86.0282356262207,87.01734873453776,25.450000762939453,52.77137147487054
1,2019-01-03,DIS,103.76433563232422,108.6500015258789,105.94000244140625,108.4800033569336,10594700.0,3.0,-1.6532342842368735,113.3020432452938,99.87900610163003,44.103620767430534,-88.74899990191166,21.7283855330995,107.94806722005208,109.93778839111329,25.450000762939453,52.77137147487054
1,2019-01-03,GS,146.22979736328125,171.77000427246094,168.2899932861328,170.66000366210938,4060200.0,3.0,-6.72014757329319,160.81768958437527,134.43869927060518,37.90567582074817,-54.281017580443866,15.405786122881196,153.89642893473308,170.89353154500324,25.450000762939453,52.77137147487054
1,2019-01-03,HD,144.59014892578125,171.83999633789062,168.2100067138672,171.83999633789062,4810500.0,3.0,-1.5664204776048223,153.64430306784087,137.77676474221775,44.117608257004896,-33.05145336806498,4.615936370120238,146.6746083577474,151.33113759358724,25.450000762939453,52.77137147487054
1,2019-01-03,HON,114.33627319335938,132.97999572753906,129.07000732421875,132.10000610351562,3184000.0,3.0,-3.1435546967506838,126.09795331425444,109.91805010371432,38.511777601065205,-87.62870899481038,34.86552415102873,121.18103154500325,125.44866689046223,25.450000762939453,52.77137147487054
1,2019-01-03,IBM,81.08831787109375,109.82791900634766,107.73422241210938,109.4933090209961,4546648.0,3.0,-1.7954989306598748,89.99830841265381,77.28881088055908,40.84554847092234,-82.97333674205817,19.74642999847816,84.65473785400391,87.84833908081055,25.450000762939453,52.77137147487054
1,2019-01-03,INTC,38.28904342651367,46.279998779296875,44.38999938964844,46.150001525878906,32267300.0,3.0,-0.35845455901293377,42.39866422928105,37.90504441940058,45.31982233900399,-143.85021499735822,20.929461550919772,40.551612599690756,40.11654281616211,25.450000762939453,52.77137147487054
1,2019-01-03,JNJ,105.59135437011719,128.27000427246094,125.36000061035156,128.13999938964844,8654500.0,3.0,-3.6148794750867523,128.2944644238989,97.41418883537847,38.43809766433835,-90.9036547323963,43.01571938642998,115.68350575764974,116.37435061136881,25.450000762939453,52.77137147487054
1,2019-01-03,JPM,81.23744201660156,98.88999938964844,96.69000244140625,98.63999938964844,16286400.0,3.0,-2.1452067451468366,88.17423527831791,76.30516306762935,41.51625053347601,-63.634349457483076,16.14741791946927,85.16936950683593,87.64430096944173,25.450000762939453,52.77137147487054
1,2019-01-03,KO,38.43318557739258,47.369998931884766,46.529998779296875,46.81999969482422,14714400.0,3.0,-0.3941626312367319,41.55767394814033,37.8030728169964,45.69027820785563,-123.37503403287175,15.457173855980026,39.96641515096029,39.344046147664386,25.450000762939453,52.77137147487054
1,2019-01-03,MCD,151.23695373535156,176.4499969482422,174.41000366210938,175.4499969482422,3728200.0,3.0,-1.4711055406078515,163.43036715373862,146.69533322467933,48.326981926262185,-98.15188173203428,23.491063038908695,156.56943969726564,153.53640721638996,25.450000762939453,52.77137147487054
1,2019-01-03,MMM,120.84172058105469,157.42474365234375,152.91806030273438,157.42474365234375,4016407.0,3.0,-2.181674249614616,135.76266470859414,117.78462151577108,42.3655817036548,-120.35637703246374,26.927417083393664,128.9032081604004,128.9824077606201,25.450000762939453,52.77137147487054
1,2019-01-03,MRK,58.50718688964844,72.4904556274414,70.46755981445312,72.09923553466797,13910628.0,3.0,-0.06156862813861608,62.58782392456171,56.670535984495906,50.67515932367315,-52.315265876863194,14.18167941567748,59.7908753712972,58.3348892211914,25.450000762939453,52.77137147487054
1,2019-01-03,MSFT,91.62055206298828,100.19000244140625,97.19999694824219,100.0999984741211,42579100.0,3.0,-2.0349059658906725,105.60413527788357,89.10458512006564,42.78044184518239,-114.2077929698351,26.941934060723366,98.46606699625652,99.76731389363607,25.450000762939453,52.77137147487054
1,2019-01-03,NKE,67.6218490600586,73.31999969482422,71.20999908447266,73.25,8007400.0,3.0,-0.2555113833028173,71.59014234674947,63.14418077336771,48.0900848135258,-16.94315565853105,18.231370964997634,67.6113037109375,68.80934638977051,25.450000762939453,52.77137147487054
1,2019-01-03,PG,76.97227478027344,92.5,90.37999725341797,90.94000244140625,9820200.0,3.0,-0.21164971377282882,81.98362524379668,74.85419213901581,51.20604962535304,-67.07936316818677,7.074523934673392,78.51020177205403,76.33032964070638,25.450000762939453,52.77137147487054
1,2019-01-03,TRV,100.37999725341797,117.30000305175781,115.05999755859375,117.05000305175781,1887500.0,3.0,-2.0266034761360743,109.90775493816696,98.49892917438186,40.448253486788786,-102.18068996900705,45.348989452934624,106.83223393758138,107.93486658732097,25.450000762939453,52.77137147487054
1,2019-01-03,UNH,215.48748779296875,243.47999572753906,236.1300048828125,243.47999572753906,4623200.0,3.0,-6.574758194824909,258.35522105161635,206.21246846254385,39.92724423552436,-117.81331851870564,35.749789150147535,237.08321177164714,238.70731658935546,25.450000762939453,52.77137147487054
1,2019-01-03,V,122.6883316040039,131.27999877929688,127.87999725341797,131.2100067138672,9428300.0,3.0,-2.156555210088598,136.7323969471086,117.79442952994216,44.07338047901487,-90.05364268508247,15.954726149428977,128.71183598836262,131.07358729044597,25.450000762939453,52.77137147487054
1,2019-01-03,VZ,39.58707046508789,56.9900016784668,56.060001373291016,56.29999923706055,19245400.0,3.0,-0.4413274566443661,41.73075965624871,37.57082725781379,49.66414404453862,-38.39112454176363,4.905257659643465,40.41514383951823,40.06444498697917,25.450000762939453,52.77137147487054
1,2019-01-03,WBA,49.627349853515625,68.08999633789062,66.72000122070312,67.80000305175781,5853200.0,3.0,-2.6530858983501986,64.70403225353962,45.00020930835002,37.130208690034706,-109.98232569001502,59.943253568695496,56.895419438680015,57.069512939453126,25.450000762939453,52.77137147487054
1,2019-01-03,WMT,28.070114135742188,31.56999969482422,30.899999618530273,31.06999969482422,24831900.0,3.0,-0.3189732177257696,29.275620367337822,26.195656297396063,47.90629491568106,6.57653412732974,1.126038304918574,28.12655518849691,28.982116731007896,25.450000762939453,52.77137147487054
2,2019-01-04,AAPL,35.363075256347656,37.13750076293945,35.95000076293945,36.13249969482422,234428400.0,4.0,-2.151999998439784,42.50921514609007,34.00630914590212,36.19279725332961,-139.79550446401882,47.06063204807164,39.621542104085286,44.85627479553223,21.3799991607666,29.172121216467495
2,2019-01-04,AMGN,161.51185607910156,196.52000427246094,190.83999633789062,191.4600067138672,4193400.0,4.0,-0.7007087450015774,166.6628526810137,148.43400553431832,51.48202161980678,12.85820284891046,4.237651221165625,159.73756561279296,159.717862701416,21.3799991607666,29.172121216467495
2,2019-01-04,AXP,89.6932144165039,98.3499984741211,94.9000015258789,95.37000274658203,4637200.0,4.0,-2.870856204095219,102.02956061060902,79.97062630955699,44.923152931938255,-63.103379361027066,11.389566638097314,94.04687678019205,95.03337796529134,21.3799991607666,29.172121216467495
2,2019-01-04,BA,317.82257080078125,328.44000244140625,316.0799865722656,316.69000244140625,4448800.0,4.0,-4.531456300249886,327.33339781015843,292.76949525624786,48.31274221639006,8.192991793257004,7.250028834696106,313.8146667480469,329.8393030802409,21.3799991607666,29.172121216467495
2,2019-01-04,CAT,110.72197723388672,128.58999633789062,123.69999694824219,124.16999816894531,5456600.0,4.0,-0.4864312995652682,112.33822211169931,102.48574563122062,49.728712198400025,25.662714767427556,2.7006835171424686,108.5527567545573,109.96853968302409,21.3799991607666,29.172121216467495
2,2019-01-04,CRM,136.97848510742188,139.32000732421875,132.22000122070312,133.5,6650600.0,4.0,-0.32641844711935164,143.92898291048166,121.98760110441091,50.8074410282687,36.272287436594326,2.404551110713994,132.54922332763672,134.61856269836426,21.3799991607666,29.172121216467495
2,2019-01-04,CSCO,35.513885498046875,43.0,41.529998779296875,41.849998474121094,27515000.0,4.0,-0.8287910789921966,40.16620492691749,32.46545858626611,46.30986842112742,-80.48748417636457,30.101873374620446,36.91549466451009,37.21244970957438,21.3799991607666,29.172121216467495
2,2019-01-04,CVX,84.33052062988281,110.98999786376953,109.47000122070312,110.27999877929688,7952500.0,4.0,-1.3305641316439818,90.7609577709766,77.53709520753901,46.98245871813798,-39.78073888330268,12.402189501116393,85.81009140014649,86.85486043294271,21.3799991607666,29.172121216467495
2,2019-01-04,DIS,106.9652099609375,110.75,107.25,107.94000244140625,10122800.0,4.0,-1.3958814989552906,113.06722615893185,99.88047052685917,48.26180439569747,-35.10265748580675,9.395798633747178,107.78797251383463,109.84805755615234,21.3799991607666,29.172121216467495
2,2019-01-04,GS,151.0089874267578,176.0,171.10000610351562,172.99000549316406,3788300.0,4.0,-5.785555922817167,159.41425395944523,135.04330982229303,41.3691849609848,-25.245076380892133,4.778349399453116,153.25315551757814,170.18340098063152,21.3799991607666,29.172121216467495
2,2019-01-04,HD,148.8864288330078,174.74000549316406,169.52000427246094,170.17999267578125,4762600.0,4.0,-1.153715886537185,153.42048370256367,137.8565121470457,47.848732936099616,26.532619667122294,3.6634910427865384,146.70497182210286,150.99369176228842,21.3799991607666,29.172121216467495
2,2019-01-04,HON,118.33589172363281,135.0399932861328,132.0500030517578,132.6199951171875,3583600.0,4.0,-2.7352477308213707,124.95942643613928,110.34807554750329,43.94544153438064,-46.354155059280195,23.719714959617306,120.80451227823893,125.09353434244791,21.3799991607666,29.172121216467495
2,2019-01-04,IBM,84.25543975830078,112.32313537597656,109.40726470947266,109.85659790039062,4683779.0,4.0,-1.4888790870717088,89.61379220747325,77.36595022416738,45.43809242394254,-28.482027711374823,6.563238702379455,84.58316065470378,87.49878489176432,21.3799991607666,29.172121216467495
2,2019-01-04,INTC,40.63853454589844,47.56999969482422,45.540000915527344,45.84000015258789,35447300.0,4.0,-0.26336500597493995,42.34460506324205,37.91349048729506,50.55655774684011,-25.975908503822776,7.3079749150740945,40.5292366027832,40.123486836751304,21.3799991607666,29.172121216467495
2,2019-01-04,JNJ,107.363525390625,128.64999389648438,126.7300033569336,127.12000274658203,8831700.0,4.0,-3.458065113203233,126.99257397624206,97.18747363117981,41.11692567982108,-75.21040886824883,40.95811896440647,115.15254770914713,116.22487767537434,21.3799991607666,29.172121216467495
2,2019-01-04,JPM,84.23230743408203,100.93000030517578,98.27999877929688,99.11000061035156,16935200.0,4.0,-1.7562810477787991,87.12581372234938,76.87874178912524,46.49206544830079,-30.527097996534494,3.5932076628821927,84.91151072184245,87.45327466328939,21.3799991607666,29.172121216467495
2,2019-01-04,KO,39.19953918457031,47.56999969482422,46.63999938964844,46.75,13013700.0,4.0,-0.3561119259560215,41.40120593465051,37.79390781962194,49.68930609593665,-88.12078214251544,11.704281235738263,39.89654426574707,39.364024289449056,21.3799991607666,29.172121216467495
2,2019-01-04,MCD,154.15965270996094,179.1999969482422,175.69000244140625,176.02999877929688,3194300.0,4.0,-1.2582166577719818,162.81329326767505,146.72786731582104,51.57703298066998,-54.54042920181676,10.165952853004825,156.3591552734375,153.70269393920898,21.3799991607666,29.172121216467495
2,2019-01-04,MMM,125.81321716308594,160.51840209960938,155.54347229003906,156.14549255371094,3582140.0,4.0,-1.9244008906106274,134.9235535183292,117.90825876804777,47.19155681300977,-65.72499646024076,15.418192180397183,128.62119115193684,128.7457139333089,21.3799991607666,29.172121216467495
2,2019-01-04,MRK,60.26935958862305,72.99618530273438,71.22137451171875,71.3167953491211,14753115.0,4.0,0.0288654087403728,62.43541927118092,56.71266193609448,54.76934707109783,-2.80771194951312,9.32580838516563,59.80276794433594,58.404789225260416,21.3799991607666,29.172121216467495
2,2019-01-04,MSFT,95.88175201416016,102.51000213623047,98.93000030517578,99.72000122070312,44060600.0,4.0,-1.8234413238579492,105.00732442435016,89.08149851266155,47.12968819510926,-59.90180248933358,15.726470699640045,98.38172022501628,99.63494415283203,21.3799991607666,29.172121216467495
2,2019-01-04,NKE,69.38790130615234,75.12000274658203,73.12000274658203,73.44999694824219,7844200.0,4.0,-0.0856002686769557,71.39875311613437,63.22960381745938,50.45493467865828,62.38133204738204,8.151064977523179,67.68394826253255,68.726580174764,21.3799991607666,29.172121216467495
2,2019-01-04,PG,78.54332733154297,92.48999786376953,90.37000274658203,90.83999633789062,10565700.0,4.0,-0.12545605598982945,81.92859973011811,74.83958340586823,54.339193735636464,-35.03034717481605,7.137017286335552,78.48755645751953,76.4833532969157,21.3799991607666,29.172121216467495
2,2019-01-04,TRV,103.35847473144531,118.77999877929688,116.12999725341797,116.66000366210938,1793900.0,4.0,-1.8428657344829276,108.98857195673818,98.78826443852549,44.95110948141457,-70.45614267380843,34.13534700797541,106.51178232828777,107.7581948598226,21.3799991607666,29.172121216467495
2,2019-01-04,UNH,218.00765991210938,243.4600067138672,238.8000030517578,239.8000030517578,5367600.0,4.0,-6.63712953438025,255.31839509520051,205.70742277589324,41.37513591160952,-99.06623818867808,35.74978915014754,236.3073760986328,238.27465693155924,21.3799991607666,29.172121216467495
2,2019-01-04,V,127.97393035888672,134.58999633789062,130.1300048828125,130.44000244140625,11065800.0,4.0,-1.7936215096926844,136.14512955127708,117.90389312328347,48.25534239096288,-26.497854278195124,4.120672343226924,128.67640889485676,130.94614524841307,21.3799991607666,29.172121216467495
2,2019-01-04,VZ,39.68565368652344,56.88999938964844,55.95000076293945,56.4900016784668,17035800.0,4.0,-0.3788367574688323,41.58496582550853,37.59480369048268,50.06393060199392,-35.987108801548075,6.067956984174087,40.3151554107666,40.08724759419759,21.3799991607666,29.172121216467495
2,2019-01-04,WBA,51.278411865234375,70.13999938964844,68.0,68.43000030517578,6868600.0,4.0,-2.498932997539214,63.88597662802226,44.8416394913625,41.346894228541345,-82.6535428868491,41.21736053483105,56.591989517211914,57.018142509460446,21.3799991607666,29.172121216467495
2,2019-01-04,WMT,28.245441436767578,31.219999313354492,30.89666748046875,31.06999969482422,24087300.0,4.0,-0.2542178322281572,29.184964031505537,26.230390506458328,48.90142586130484,5.079986252049577,1.0625180639818421,28.09819361368815,28.978408336639404,21.3799991607666,29.172121216467495
3,2019-01-07,AAPL,35.284358978271484,37.20750045776367,36.474998474121094,37.17499923706055,219111200.0,0.0,-2.1338530240818017,42.0672914711694,33.809235552146035,36.08893960683711,-122.76623963574214,46.24502508273912,39.39057490030925,44.545597076416016,21.399999618530273,26.758147795651276
3,2019-01-07,AMGN,163.685302734375,199.36000061035156,194.0,194.75999450683594,3032500.0,0.0,-0.16206960536763404,166.5058151455744,148.51336210051937,52.99868072562765,53.96061090833684,11.428923853665069,159.7824681599935,159.62831497192383,21.399999618530273,26.758147795651276
3,2019-01-07,AXP,90.18006134033203,98.91999816894531,97.0199966430664,97.7699966430664,3289000.0,0.0,-2.521584556664294,100.9196206876581,80.1951353243048,45.56297261809546,-47.81845732956987,8.60928420475123,93.81760381062826,94.9100503285726,21.399999618530273,26.758147795651276
3,2019-01-07,BA,318.82342529296875,330.69000244140625,323.3500061035156,330.5199890136719,4030300.0,0.0,-3.469624153512484,326.6621221889558,293.0724969516692,48.57642597497382,30.973781268097127,4.746133755514007,314.15184529622394,328.93953908284504,21.399999618530273,26.758147795651276
3,2019-01-07,CAT,110.79108428955078,129.60000610351562,126.69999694824219,128.58999633789062,4653400.0,0.0,-0.22135334728783107,112.31434361425984,102.49752696069133,49.78210169544194,55.816981730101375,5.578569734977553,108.72440490722656,109.67645606994628,21.399999618530273,26.758147795651276
3,2019-01-07,CRM,141.2081756591797,143.38999938964844,138.7899932861328,141.02000427246094,9064800.0,0.0,0.3882362761821412,143.9617962633462,121.97067520271824,52.84943204658086,89.9548571307035,10.882468107348032,133.26244608561197,134.51464042663574,21.399999618530273,26.758147795651276
3,2019-01-07,CSCO,35.753841400146484,43.650001525878906,42.7599983215332,42.86000061035156,19488100.0,0.0,-0.7387042891017188,39.61945390076637,32.6143576684475,46.96787561585499,-52.84557286664014,21.99089798348688,36.889618682861325,37.15845724741618,21.399999618530273,26.758147795651276
3,2019-01-07,CVX,85.42631530761719,112.93000030517578,109.91999816894531,111.05999755859375,5712700.0,0.0,-1.0598476084557547,90.37556610192514,77.64473419104361,48.54292761104012,-16.719731393434515,3.4078870866815096,85.71268793741862,86.68576609293619,21.399999618530273,26.758147795651276
3,2019-01-07,DIS,107.89228057861328,111.4000015258789,109.30000305175781,109.91000366210938,6714700.0,0.0,-1.1043899911399535,112.65976613352254,100.00590464284465,49.389845946620106,-6.028085360679656,5.847643429489188,107.77336934407552,109.75973663330078,21.399999618530273,26.758147795651276
3,2019-01-07,GS,151.84580993652344,177.8300018310547,172.27000427246094,175.22999572753906,3152100.0,0.0,-4.920638663997721,158.02695633430713,135.7344435070015,41.95562936739682,-13.38877092291174,0.4984307325798636,152.8348154703776,169.52215728759765,21.399999618530273,26.758147795651276
3,2019-01-07,HD,151.81919860839844,178.17999267578125,173.8300018310547,173.8300018310547,4928800.0,0.0,-0.5832709298400687,153.60817356571764,137.76143245234877,50.19690423721422,93.3706313097128,12.449327118159555,146.96209716796875,150.74291712443033,21.399999618530273,26.758147795651276
3,2019-01-07,HON,118.99514770507812,136.0,133.14999389648438,134.33999633789062,2944600.0,0.0,-2.331587975737847,123.99644077875011,110.76693660162097,44.77754118588906,-31.383098926051726,18.827571960943253,120.55017751057943,124.80472920735677,21.399999618530273,26.758147795651276
3,2019-01-07,IBM,84.85150909423828,113.60420989990234,111.53919982910156,112.33269500732422,3923755.0,0.0,-1.1841328912276055,88.88197894247804,77.68409771767821,46.250539829400665,0.24604258349930994,0.4914457539327859,84.60590235392253,87.17275721232096,21.399999618530273,26.758147795651276
3,2019-01-07,INTC,40.82786178588867,48.0,46.75,47.099998474121094,22736800.0,0.0,-0.17076030560721023,42.2177796518514,37.960277446537276,50.948163030873204,19.269577370046196,3.167247200308424,40.530670420328775,40.140428415934245,21.399999618530273,26.758147795651276
